datetime,births,year,month,day,day_of_week
18-01-1982,10253,1982,1,18,0
19-01-1982,10708,1982,1,19,1
20-01-1982,10334,1982,1,20,2
21-01-1982,10176,1982,1,21,3
22-01-1982,10425,1982,1,22,4
23-01-1982,8706,1982,1,23,5
24-01-1982,8532,1982,1,24,6
25-01-1982,10232,1982,1,25,0
26-01-1982,10457,1982,1,26,1
27-01-1982,10156,1982,1,27,2
28-01-1982,10113,1982,1,28,3
29-01-1982,10207,1982,1,29,4
30-01-1982,8726,1982,1,30,5
31-01-1982,8380,1982,1,31,6
01-02-1982,10222,1982,2,1,0
02-02-1982,10426,1982,2,2,1
03-02-1982,10169,1982,2,3,2
04-02-1982,10070,1982,2,4,3
05-02-1982,10242,1982,2,5,4
06-02-1982,8804,1982,2,6,5
07-02-1982,8514,1982,2,7,6
08-02-1982,10362,1982,2,8,0
09-02-1982,10551,1982,2,9,1
10-02-1982,10424,1982,2,10,2
11-02-1982,10402,1982,2,11,3
12-02-1982,10474,1982,2,12,4
13-02-1982,8963,1982,2,13,5
14-02-1982,8680,1982,2,14,6
15-02-1982,10206,1982,2,15,0
16-02-1982,10737,1982,2,16,1
17-02-1982,10532,1982,2,17,2
18-02-1982,10366,1982,2,18,3
19-02-1982,10375,1982,2,19,4
20-02-1982,8923,1982,2,20,5
21-02-1982,8709,1982,2,21,6
22-02-1982,10577,1982,2,22,0
23-02-1982,10474,1982,2,23,1
24-02-1982,10462,1982,2,24,2
25-02-1982,10367,1982,2,25,3
26-02-1982,10047,1982,2,26,4
27-02-1982,8852,1982,2,27,5
28-02-1982,8384,1982,2,28,6
01-03-1982,10257,1982,3,1,0
02-03-1982,10679,1982,3,2,1
03-03-1982,10506,1982,3,3,2
04-03-1982,10205,1982,3,4,3
05-03-1982,10476,1982,3,5,4
06-03-1982,8768,1982,3,6,5
07-03-1982,8399,1982,3,7,6
08-03-1982,10293,1982,3,8,0
09-03-1982,10417,1982,3,9,1
10-03-1982,10424,1982,3,10,2
11-03-1982,10233,1982,3,11,3
12-03-1982,10369,1982,3,12,4
13-03-1982,8966,1982,3,13,5
14-03-1982,8402,1982,3,14,6
15-03-1982,10098,1982,3,15,0
16-03-1982,10547,1982,3,16,1
17-03-1982,10583,1982,3,17,2
18-03-1982,10447,1982,3,18,3
19-03-1982,10259,1982,3,19,4
20-03-1982,8705,1982,3,20,5
21-03-1982,8313,1982,3,21,6
22-03-1982,10056,1982,3,22,0
23-03-1982,10338,1982,3,23,1
24-03-1982,10210,1982,3,24,2
25-03-1982,10238,1982,3,25,3
26-03-1982,10280,1982,3,26,4
27-03-1982,8568,1982,3,27,5
28-03-1982,8214,1982,3,28,6
29-03-1982,10216,1982,3,29,0
30-03-1982,10481,1982,3,30,1
31-03-1982,10271,1982,3,31,2
01-04-1982,10118,1982,4,1,3
02-04-1982,10528,1982,4,2,4
03-04-1982,8955,1982,4,3,5
04-04-1982,8432,1982,4,4,6
05-04-1982,10128,1982,4,5,0
06-04-1982,10620,1982,4,6,1
07-04-1982,9974,1982,4,7,2
08-04-1982,10158,1982,4,8,3
09-04-1982,10099,1982,4,9,4
10-04-1982,8385,1982,4,10,5
11-04-1982,7914,1982,4,11,6
12-04-1982,9991,1982,4,12,0
13-04-1982,10350,1982,4,13,1
14-04-1982,10233,1982,4,14,2
15-04-1982,10295,1982,4,15,3
16-04-1982,10275,1982,4,16,4
17-04-1982,8852,1982,4,17,5
18-04-1982,8195,1982,4,18,6
19-04-1982,10172,1982,4,19,0
20-04-1982,10603,1982,4,20,1
21-04-1982,10030,1982,4,21,2
22-04-1982,9958,1982,4,22,3
23-04-1982,10011,1982,4,23,4
24-04-1982,8494,1982,4,24,5
25-04-1982,7855,1982,4,25,6
26-04-1982,10369,1982,4,26,0
27-04-1982,10270,1982,4,27,1
28-04-1982,10262,1982,4,28,2
29-04-1982,9911,1982,4,29,3
30-04-1982,10396,1982,4,30,4
01-05-1982,8720,1982,5,1,5
02-05-1982,8407,1982,5,2,6
03-05-1982,10442,1982,5,3,0
04-05-1982,10632,1982,5,4,1
05-05-1982,10409,1982,5,5,2
06-05-1982,10372,1982,5,6,3
07-05-1982,10494,1982,5,7,4
08-05-1982,8755,1982,5,8,5
09-05-1982,8592,1982,5,9,6
10-05-1982,10616,1982,5,10,0
11-05-1982,10703,1982,5,11,1
12-05-1982,10428,1982,5,12,2
13-05-1982,10131,1982,5,13,3
14-05-1982,10497,1982,5,14,4
15-05-1982,8867,1982,5,15,5
16-05-1982,8419,1982,5,16,6
17-05-1982,10571,1982,5,17,0
18-05-1982,10800,1982,5,18,1
19-05-1982,10517,1982,5,19,2
20-05-1982,10400,1982,5,20,3
21-05-1982,10545,1982,5,21,4
22-05-1982,8605,1982,5,22,5
23-05-1982,8460,1982,5,23,6
24-05-1982,10406,1982,5,24,0
25-05-1982,10932,1982,5,25,1
26-05-1982,10854,1982,5,26,2
27-05-1982,10708,1982,5,27,3
28-05-1982,10683,1982,5,28,4
29-05-1982,8965,1982,5,29,5
30-05-1982,8719,1982,5,30,6
31-05-1982,8997,1982,5,31,0
01-06-1982,10498,1982,6,1,1
02-06-1982,10712,1982,6,2,2
03-06-1982,10635,1982,6,3,3
04-06-1982,10591,1982,6,4,4
05-06-1982,8920,1982,6,5,5
06-06-1982,8765,1982,6,6,6
07-06-1982,10383,1982,6,7,0
08-06-1982,10636,1982,6,8,1
09-06-1982,10353,1982,6,9,2
10-06-1982,10703,1982,6,10,3
11-06-1982,10629,1982,6,11,4
12-06-1982,9125,1982,6,12,5
13-06-1982,8508,1982,6,13,6
14-06-1982,10482,1982,6,14,0
15-06-1982,10943,1982,6,15,1
16-06-1982,10953,1982,6,16,2
17-06-1982,10731,1982,6,17,3
18-06-1982,10880,1982,6,18,4
19-06-1982,8948,1982,6,19,5
20-06-1982,8798,1982,6,20,6
21-06-1982,10786,1982,6,21,0
22-06-1982,11050,1982,6,22,1
23-06-1982,10758,1982,6,23,2
24-06-1982,10839,1982,6,24,3
25-06-1982,11016,1982,6,25,4
26-06-1982,9216,1982,6,26,5
27-06-1982,8982,1982,6,27,6
28-06-1982,10978,1982,6,28,0
29-06-1982,11456,1982,6,29,1
30-06-1982,10962,1982,6,30,2
01-07-1982,10924,1982,7,1,3
02-07-1982,10893,1982,7,2,4
03-07-1982,9293,1982,7,3,5
04-07-1982,9036,1982,7,4,6
05-07-1982,8978,1982,7,5,0
06-07-1982,11171,1982,7,6,1
07-07-1982,11742,1982,7,7,2
08-07-1982,11654,1982,7,8,3
09-07-1982,11312,1982,7,9,4
10-07-1982,9591,1982,7,10,5
11-07-1982,9165,1982,7,11,6
12-07-1982,10996,1982,7,12,0
13-07-1982,11136,1982,7,13,1
14-07-1982,11095,1982,7,14,2
15-07-1982,11218,1982,7,15,3
16-07-1982,11339,1982,7,16,4
17-07-1982,9616,1982,7,17,5
18-07-1982,9374,1982,7,18,6
19-07-1982,11039,1982,7,19,0
20-07-1982,11551,1982,7,20,1
21-07-1982,11242,1982,7,21,2
22-07-1982,11004,1982,7,22,3
23-07-1982,11347,1982,7,23,4
24-07-1982,9608,1982,7,24,5
25-07-1982,9096,1982,7,25,6
26-07-1982,11041,1982,7,26,0
27-07-1982,11474,1982,7,27,1
28-07-1982,11235,1982,7,28,2
29-07-1982,11073,1982,7,29,3
30-07-1982,11116,1982,7,30,4
31-07-1982,9589,1982,7,31,5
01-08-1982,9193,1982,8,1,6
02-08-1982,10956,1982,8,2,0
03-08-1982,11515,1982,8,3,1
04-08-1982,11253,1982,8,4,2
05-08-1982,11196,1982,8,5,3
06-08-1982,11014,1982,8,6,4
07-08-1982,9349,1982,8,7,5
08-08-1982,9198,1982,8,8,6
09-08-1982,10903,1982,8,9,0
10-08-1982,11383,1982,8,10,1
11-08-1982,11104,1982,8,11,2
12-08-1982,11195,1982,8,12,3
13-08-1982,10678,1982,8,13,4
14-08-1982,9444,1982,8,14,5
15-08-1982,9215,1982,8,15,6
16-08-1982,11201,1982,8,16,0
17-08-1982,11489,1982,8,17,1
18-08-1982,11266,1982,8,18,2
19-08-1982,11154,1982,8,19,3
20-08-1982,11385,1982,8,20,4
21-08-1982,9602,1982,8,21,5
22-08-1982,9098,1982,8,22,6
23-08-1982,10944,1982,8,23,0
24-08-1982,11577,1982,8,24,1
25-08-1982,11153,1982,8,25,2
26-08-1982,11026,1982,8,26,3
27-08-1982,11266,1982,8,27,4
28-08-1982,9484,1982,8,28,5
29-08-1982,8900,1982,8,29,6
30-08-1982,10963,1982,8,30,0
31-08-1982,11505,1982,8,31,1
01-09-1982,11118,1982,9,1,2
02-09-1982,11081,1982,9,2,3
03-09-1982,11475,1982,9,3,4
04-09-1982,9579,1982,9,4,5
05-09-1982,9158,1982,9,5,6
06-09-1982,9262,1982,9,6,0
07-09-1982,11342,1982,9,7,1
08-09-1982,11455,1982,9,8,2
09-09-1982,11395,1982,9,9,3
10-09-1982,11917,1982,9,10,4
11-09-1982,9695,1982,9,11,5
12-09-1982,9660,1982,9,12,6
13-09-1982,11343,1982,9,13,0
14-09-1982,11725,1982,9,14,1
15-09-1982,11359,1982,9,15,2
16-09-1982,11578,1982,9,16,3
17-09-1982,11736,1982,9,17,4
18-09-1982,9577,1982,9,18,5
19-09-1982,9552,1982,9,19,6
20-09-1982,11596,1982,9,20,0
21-09-1982,11791,1982,9,21,1
22-09-1982,11530,1982,9,22,2
23-09-1982,11551,1982,9,23,3
24-09-1982,11480,1982,9,24,4
25-09-1982,9792,1982,9,25,5
26-09-1982,9425,1982,9,26,6
27-09-1982,11538,1982,9,27,0
28-09-1982,11674,1982,9,28,1
29-09-1982,11402,1982,9,29,2
30-09-1982,11269,1982,9,30,3
01-10-1982,11297,1982,10,1,4
02-10-1982,9603,1982,10,2,5
03-10-1982,9188,1982,10,3,6
04-10-1982,11176,1982,10,4,0
05-10-1982,11205,1982,10,5,1
06-10-1982,11143,1982,10,6,2
07-10-1982,10945,1982,10,7,3
08-10-1982,11065,1982,10,8,4
09-10-1982,9196,1982,10,9,5
10-10-1982,8879,1982,10,10,6
11-10-1982,10327,1982,10,11,0
12-10-1982,10989,1982,10,12,1
13-10-1982,10316,1982,10,13,2
14-10-1982,10722,1982,10,14,3
15-10-1982,10510,1982,10,15,4
16-10-1982,8894,1982,10,16,5
17-10-1982,8582,1982,10,17,6
18-10-1982,10417,1982,10,18,0
19-10-1982,10945,1982,10,19,1
20-10-1982,10440,1982,10,20,2
21-10-1982,10444,1982,10,21,3
22-10-1982,10432,1982,10,22,4
23-10-1982,8980,1982,10,23,5
24-10-1982,8655,1982,10,24,6
25-10-1982,10341,1982,10,25,0
26-10-1982,10681,1982,10,26,1
27-10-1982,10372,1982,10,27,2
28-10-1982,10503,1982,10,28,3
29-10-1982,10514,1982,10,29,4
30-10-1982,8723,1982,10,30,5
31-10-1982,8876,1982,10,31,6
01-11-1982,10350,1982,11,1,0
02-11-1982,10667,1982,11,2,1
03-11-1982,10265,1982,11,3,2
04-11-1982,10449,1982,11,4,3
05-11-1982,10441,1982,11,5,4
06-11-1982,8758,1982,11,6,5
07-11-1982,8657,1982,11,7,6
08-11-1982,10429,1982,11,8,0
09-11-1982,10737,1982,11,9,1
10-11-1982,10578,1982,11,10,2
11-11-1982,10418,1982,11,11,3
12-11-1982,10490,1982,11,12,4
13-11-1982,8826,1982,11,13,5
14-11-1982,8108,1982,11,14,6
15-11-1982,10414,1982,11,15,0
16-11-1982,10442,1982,11,16,1
17-11-1982,10361,1982,11,17,2
18-11-1982,10394,1982,11,18,3
19-11-1982,10621,1982,11,19,4
20-11-1982,8900,1982,11,20,5
21-11-1982,8434,1982,11,21,6
22-11-1982,10481,1982,11,22,0
23-11-1982,10810,1982,11,23,1
24-11-1982,10307,1982,11,24,2
25-11-1982,8045,1982,11,25,3
26-11-1982,9239,1982,11,26,4
27-11-1982,8558,1982,11,27,5
28-11-1982,8528,1982,11,28,6
29-11-1982,10540,1982,11,29,0
30-11-1982,11074,1982,11,30,1
01-12-1982,10432,1982,12,1,2
02-12-1982,10056,1982,12,2,3
03-12-1982,10139,1982,12,3,4
04-12-1982,8595,1982,12,4,5
05-12-1982,8444,1982,12,5,6
06-12-1982,10066,1982,12,6,0
07-12-1982,10227,1982,12,7,1
08-12-1982,10113,1982,12,8,2
09-12-1982,9920,1982,12,9,3
10-12-1982,10016,1982,12,10,4
11-12-1982,8605,1982,12,11,5
12-12-1982,8275,1982,12,12,6
13-12-1982,10015,1982,12,13,0
14-12-1982,10700,1982,12,14,1
15-12-1982,10388,1982,12,15,2
16-12-1982,10632,1982,12,16,3
17-12-1982,10619,1982,12,17,4
18-12-1982,8502,1982,12,18,5
19-12-1982,8394,1982,12,19,6
20-12-1982,10681,1982,12,20,0
21-12-1982,10661,1982,12,21,1
22-12-1982,9901,1982,12,22,2
23-12-1982,9250,1982,12,23,3
24-12-1982,8186,1982,12,24,4
25-12-1982,7825,1982,12,25,5
26-12-1982,7953,1982,12,26,6
27-12-1982,10227,1982,12,27,0
28-12-1982,10673,1982,12,28,1
29-12-1982,10841,1982,12,29,2
30-12-1982,10886,1982,12,30,3
31-12-1982,9277,1982,12,31,4
01-01-1983,8174,1983,1,1,5
02-01-1983,8085,1983,1,2,6
03-01-1983,9523,1983,1,3,0
04-01-1983,10094,1983,1,4,1
05-01-1983,9966,1983,1,5,2
06-01-1983,9990,1983,1,6,3
07-01-1983,9947,1983,1,7,4
08-01-1983,8525,1983,1,8,5
09-01-1983,8287,1983,1,9,6
10-01-1983,9930,1983,1,10,0
11-01-1983,10337,1983,1,11,1
12-01-1983,10273,1983,1,12,2
13-01-1983,10190,1983,1,13,3
14-01-1983,10244,1983,1,14,4
15-01-1983,8784,1983,1,15,5
16-01-1983,8382,1983,1,16,6
17-01-1983,10131,1983,1,17,0
18-01-1983,10482,1983,1,18,1
19-01-1983,9950,1983,1,19,2
20-01-1983,10154,1983,1,20,3
21-01-1983,10306,1983,1,21,4
22-01-1983,8798,1983,1,22,5
23-01-1983,8600,1983,1,23,6
24-01-1983,10091,1983,1,24,0
25-01-1983,10368,1983,1,25,1
26-01-1983,10272,1983,1,26,2
27-01-1983,10302,1983,1,27,3
28-01-1983,10210,1983,1,28,4
29-01-1983,8757,1983,1,29,5
30-01-1983,8711,1983,1,30,6
31-01-1983,10148,1983,1,31,0
01-02-1983,10579,1983,2,1,1
02-02-1983,10160,1983,2,2,2
03-02-1983,10396,1983,2,3,3
04-02-1983,10196,1983,2,4,4
05-02-1983,8479,1983,2,5,5
06-02-1983,8495,1983,2,6,6
07-02-1983,10232,1983,2,7,0
08-02-1983,10603,1983,2,8,1
09-02-1983,10127,1983,2,9,2
10-02-1983,10261,1983,2,10,3
11-02-1983,10501,1983,2,11,4
12-02-1983,8829,1983,2,12,5
13-02-1983,8558,1983,2,13,6
14-02-1983,10598,1983,2,14,0
15-02-1983,10572,1983,2,15,1
16-02-1983,10519,1983,2,16,2
17-02-1983,10509,1983,2,17,3
18-02-1983,10427,1983,2,18,4
19-02-1983,8846,1983,2,19,5
20-02-1983,8522,1983,2,20,6
21-02-1983,10020,1983,2,21,0
22-02-1983,10471,1983,2,22,1
23-02-1983,10676,1983,2,23,2
24-02-1983,10610,1983,2,24,3
25-02-1983,10498,1983,2,25,4
26-02-1983,8869,1983,2,26,5
27-02-1983,8460,1983,2,27,6
28-02-1983,10254,1983,2,28,0
01-03-1983,10669,1983,3,1,1
02-03-1983,10674,1983,3,2,2
03-03-1983,10562,1983,3,3,3
04-03-1983,10645,1983,3,4,4
05-03-1983,9035,1983,3,5,5
06-03-1983,8570,1983,3,6,6
07-03-1983,10353,1983,3,7,0
08-03-1983,10702,1983,3,8,1
09-03-1983,10322,1983,3,9,2
10-03-1983,10348,1983,3,10,3
11-03-1983,10351,1983,3,11,4
12-03-1983,8754,1983,3,12,5
13-03-1983,8432,1983,3,13,6
14-03-1983,10434,1983,3,14,0
15-03-1983,10839,1983,3,15,1
16-03-1983,10251,1983,3,16,2
17-03-1983,10524,1983,3,17,3
18-03-1983,10827,1983,3,18,4
19-03-1983,8776,1983,3,19,5
20-03-1983,8524,1983,3,20,6
21-03-1983,10433,1983,3,21,0
22-03-1983,10692,1983,3,22,1
23-03-1983,10230,1983,3,23,2
24-03-1983,10215,1983,3,24,3
25-03-1983,10512,1983,3,25,4
26-03-1983,8736,1983,3,26,5
27-03-1983,8475,1983,3,27,6
28-03-1983,10251,1983,3,28,0
29-03-1983,10811,1983,3,29,1
30-03-1983,10649,1983,3,30,2
31-03-1983,10613,1983,3,31,3
01-04-1983,9982,1983,4,1,4
02-04-1983,8772,1983,4,2,5
03-04-1983,8354,1983,4,3,6
04-04-1983,10207,1983,4,4,0
05-04-1983,10759,1983,4,5,1
06-04-1983,10448,1983,4,6,2
07-04-1983,10659,1983,4,7,3
08-04-1983,10558,1983,4,8,4
09-04-1983,8785,1983,4,9,5
10-04-1983,8485,1983,4,10,6
11-04-1983,10298,1983,4,11,0
12-04-1983,10574,1983,4,12,1
13-04-1983,10112,1983,4,13,2
14-04-1983,10196,1983,4,14,3
15-04-1983,10339,1983,4,15,4
16-04-1983,8623,1983,4,16,5
17-04-1983,8364,1983,4,17,6
18-04-1983,10217,1983,4,18,0
19-04-1983,10409,1983,4,19,1
20-04-1983,10371,1983,4,20,2
21-04-1983,10201,1983,4,21,3
22-04-1983,10268,1983,4,22,4
23-04-1983,8704,1983,4,23,5
24-04-1983,7950,1983,4,24,6
25-04-1983,10371,1983,4,25,0
26-04-1983,10592,1983,4,26,1
27-04-1983,10412,1983,4,27,2
28-04-1983,10435,1983,4,28,3
29-04-1983,10279,1983,4,29,4
30-04-1983,8479,1983,4,30,5
01-05-1983,8170,1983,5,1,6
02-05-1983,10114,1983,5,2,0
03-05-1983,10637,1983,5,3,1
04-05-1983,10216,1983,5,4,2
05-05-1983,10505,1983,5,5,3
06-05-1983,10277,1983,5,6,4
07-05-1983,8649,1983,5,7,5
08-05-1983,8412,1983,5,8,6
09-05-1983,9982,1983,5,9,0
10-05-1983,10328,1983,5,10,1
11-05-1983,10174,1983,5,11,2
12-05-1983,10306,1983,5,12,3
13-05-1983,10090,1983,5,13,4
14-05-1983,8741,1983,5,14,5
15-05-1983,8464,1983,5,15,6
16-05-1983,10424,1983,5,16,0
17-05-1983,10401,1983,5,17,1
18-05-1983,10196,1983,5,18,2
19-05-1983,10506,1983,5,19,3
20-05-1983,10513,1983,5,20,4
21-05-1983,8950,1983,5,21,5
22-05-1983,8368,1983,5,22,6
23-05-1983,10419,1983,5,23,0
24-05-1983,10971,1983,5,24,1
25-05-1983,10574,1983,5,25,2
26-05-1983,10358,1983,5,26,3
27-05-1983,10476,1983,5,27,4
28-05-1983,8757,1983,5,28,5
29-05-1983,8547,1983,5,29,6
30-05-1983,8687,1983,5,30,0
31-05-1983,10320,1983,5,31,1
01-06-1983,10800,1983,6,1,2
02-06-1983,10516,1983,6,2,3
03-06-1983,10664,1983,6,3,4
04-06-1983,9012,1983,6,4,5
05-06-1983,8574,1983,6,5,6
06-06-1983,10371,1983,6,6,0
07-06-1983,10633,1983,6,7,1
08-06-1983,10375,1983,6,8,2
09-06-1983,10499,1983,6,9,3
10-06-1983,10652,1983,6,10,4
11-06-1983,8957,1983,6,11,5
12-06-1983,8547,1983,6,12,6
13-06-1983,10464,1983,6,13,0
14-06-1983,10986,1983,6,14,1
15-06-1983,10422,1983,6,15,2
16-06-1983,10527,1983,6,16,3
17-06-1983,10785,1983,6,17,4
18-06-1983,8709,1983,6,18,5
19-06-1983,8589,1983,6,19,6
20-06-1983,10498,1983,6,20,0
21-06-1983,10751,1983,6,21,1
22-06-1983,10418,1983,6,22,2
23-06-1983,10790,1983,6,23,3
24-06-1983,10688,1983,6,24,4
25-06-1983,9068,1983,6,25,5
26-06-1983,8661,1983,6,26,6
27-06-1983,10634,1983,6,27,0
28-06-1983,11088,1983,6,28,1
29-06-1983,10784,1983,6,29,2
30-06-1983,10760,1983,6,30,3
01-07-1983,10913,1983,7,1,4
02-07-1983,9075,1983,7,2,5
03-07-1983,8648,1983,7,3,6
04-07-1983,8943,1983,7,4,0
05-07-1983,10491,1983,7,5,1
06-07-1983,11119,1983,7,6,2
07-07-1983,11130,1983,7,7,3
08-07-1983,10871,1983,7,8,4
09-07-1983,9055,1983,7,9,5
10-07-1983,8838,1983,7,10,6
11-07-1983,10664,1983,7,11,0
12-07-1983,11254,1983,7,12,1
13-07-1983,11037,1983,7,13,2
14-07-1983,11036,1983,7,14,3
15-07-1983,11166,1983,7,15,4
16-07-1983,9220,1983,7,16,5
17-07-1983,8940,1983,7,17,6
18-07-1983,10767,1983,7,18,0
19-07-1983,11040,1983,7,19,1
20-07-1983,11099,1983,7,20,2
21-07-1983,11072,1983,7,21,3
22-07-1983,11043,1983,7,22,4
23-07-1983,9155,1983,7,23,5
24-07-1983,8993,1983,7,24,6
25-07-1983,10653,1983,7,25,0
26-07-1983,11033,1983,7,26,1
27-07-1983,10839,1983,7,27,2
28-07-1983,11037,1983,7,28,3
29-07-1983,11025,1983,7,29,4
30-07-1983,9164,1983,7,30,5
31-07-1983,8970,1983,7,31,6
01-08-1983,10610,1983,8,1,0
02-08-1983,11046,1983,8,2,1
03-08-1983,10953,1983,8,3,2
04-08-1983,10720,1983,8,4,3
05-08-1983,11016,1983,8,5,4
06-08-1983,9232,1983,8,6,5
07-08-1983,9256,1983,8,7,6
08-08-1983,10795,1983,8,8,0
09-08-1983,11139,1983,8,9,1
10-08-1983,11022,1983,8,10,2
11-08-1983,10789,1983,8,11,3
12-08-1983,10966,1983,8,12,4
13-08-1983,9158,1983,8,13,5
14-08-1983,8830,1983,8,14,6
15-08-1983,10663,1983,8,15,0
16-08-1983,11270,1983,8,16,1
17-08-1983,11012,1983,8,17,2
18-08-1983,11135,1983,8,18,3
19-08-1983,11219,1983,8,19,4
20-08-1983,9260,1983,8,20,5
21-08-1983,9142,1983,8,21,6
22-08-1983,10633,1983,8,22,0
23-08-1983,11153,1983,8,23,1
24-08-1983,10815,1983,8,24,2
25-08-1983,10724,1983,8,25,3
26-08-1983,10839,1983,8,26,4
27-08-1983,9242,1983,8,27,5
28-08-1983,9009,1983,8,28,6
29-08-1983,10812,1983,8,29,0
30-08-1983,11131,1983,8,30,1
31-08-1983,10805,1983,8,31,2
01-09-1983,10747,1983,9,1,3
02-09-1983,10907,1983,9,2,4
03-09-1983,9151,1983,9,3,5
04-09-1983,8806,1983,9,4,6
05-09-1983,8749,1983,9,5,0
06-09-1983,10995,1983,9,6,1
07-09-1983,11348,1983,9,7,2
08-09-1983,11052,1983,9,8,3
09-09-1983,11099,1983,9,9,4
10-09-1983,9536,1983,9,10,5
11-09-1983,9048,1983,9,11,6
12-09-1983,10898,1983,9,12,0
13-09-1983,11216,1983,9,13,1
14-09-1983,11183,1983,9,14,2
15-09-1983,10976,1983,9,15,3
16-09-1983,10948,1983,9,16,4
17-09-1983,9436,1983,9,17,5
18-09-1983,9327,1983,9,18,6
19-09-1983,11180,1983,9,19,0
20-09-1983,11635,1983,9,20,1
21-09-1983,11276,1983,9,21,2
22-09-1983,11065,1983,9,22,3
23-09-1983,11177,1983,9,23,4
24-09-1983,9174,1983,9,24,5
25-09-1983,8821,1983,9,25,6
26-09-1983,10958,1983,9,26,0
27-09-1983,11366,1983,9,27,1
28-09-1983,10953,1983,9,28,2
29-09-1983,10889,1983,9,29,3
30-09-1983,10914,1983,9,30,4
01-10-1983,9202,1983,10,1,5
02-10-1983,8893,1983,10,2,6
03-10-1983,10806,1983,10,3,0
04-10-1983,11182,1983,10,4,1
05-10-1983,10762,1983,10,5,2
06-10-1983,10675,1983,10,6,3
07-10-1983,10753,1983,10,7,4
08-10-1983,8971,1983,10,8,5
09-10-1983,8551,1983,10,9,6
10-10-1983,10273,1983,10,10,0
11-10-1983,10656,1983,10,11,1
12-10-1983,10645,1983,10,12,2
13-10-1983,10320,1983,10,13,3
14-10-1983,10610,1983,10,14,4
15-10-1983,8570,1983,10,15,5
16-10-1983,8505,1983,10,16,6
17-10-1983,10302,1983,10,17,0
18-10-1983,10485,1983,10,18,1
19-10-1983,10224,1983,10,19,2
20-10-1983,10392,1983,10,20,3
21-10-1983,10192,1983,10,21,4
22-10-1983,8626,1983,10,22,5
23-10-1983,8234,1983,10,23,6
24-10-1983,10225,1983,10,24,0
25-10-1983,10624,1983,10,25,1
26-10-1983,10201,1983,10,26,2
27-10-1983,10260,1983,10,27,3
28-10-1983,10306,1983,10,28,4
29-10-1983,8504,1983,10,29,5
30-10-1983,8496,1983,10,30,6
31-10-1983,9679,1983,10,31,0
01-11-1983,10279,1983,11,1,1
02-11-1983,10082,1983,11,2,2
03-11-1983,10253,1983,11,3,3
04-11-1983,10266,1983,11,4,4
05-11-1983,8643,1983,11,5,5
06-11-1983,8218,1983,11,6,6
07-11-1983,10240,1983,11,7,0
08-11-1983,10460,1983,11,8,1
09-11-1983,10182,1983,11,9,2
10-11-1983,10264,1983,11,10,3
11-11-1983,10109,1983,11,11,4
12-11-1983,8430,1983,11,12,5
13-11-1983,8446,1983,11,13,6
14-11-1983,10222,1983,11,14,0
15-11-1983,10683,1983,11,15,1
16-11-1983,10255,1983,11,16,2
17-11-1983,10220,1983,11,17,3
18-11-1983,10484,1983,11,18,4
19-11-1983,8681,1983,11,19,5
20-11-1983,8318,1983,11,20,6
21-11-1983,10479,1983,11,21,0
22-11-1983,10868,1983,11,22,1
23-11-1983,10341,1983,11,23,2
24-11-1983,8316,1983,11,24,3
25-11-1983,9449,1983,11,25,4
26-11-1983,8233,1983,11,26,5
27-11-1983,8224,1983,11,27,6
28-11-1983,10178,1983,11,28,0
29-11-1983,10526,1983,11,29,1
30-11-1983,9921,1983,11,30,2
01-12-1983,10297,1983,12,1,3
02-12-1983,10069,1983,12,2,4
03-12-1983,8275,1983,12,3,5
04-12-1983,7974,1983,12,4,6
05-12-1983,10178,1983,12,5,0
06-12-1983,10279,1983,12,6,1
07-12-1983,10131,1983,12,7,2
08-12-1983,10138,1983,12,8,3
09-12-1983,10132,1983,12,9,4
10-12-1983,8396,1983,12,10,5
11-12-1983,8316,1983,12,11,6
12-12-1983,10260,1983,12,12,0
13-12-1983,10427,1983,12,13,1
14-12-1983,10274,1983,12,14,2
15-12-1983,10464,1983,12,15,3
16-12-1983,10534,1983,12,16,4
17-12-1983,8299,1983,12,17,5
18-12-1983,8170,1983,12,18,6
19-12-1983,10761,1983,12,19,0
20-12-1983,10985,1983,12,20,1
21-12-1983,10226,1983,12,21,2
22-12-1983,9507,1983,12,22,3
23-12-1983,9035,1983,12,23,4
24-12-1983,8042,1983,12,24,5
25-12-1983,7645,1983,12,25,6
26-12-1983,8236,1983,12,26,0
27-12-1983,10617,1983,12,27,1
28-12-1983,11264,1983,12,28,2
29-12-1983,10883,1983,12,29,3
30-12-1983,11001,1983,12,30,4
31-12-1983,8562,1983,12,31,5
01-01-1984,8013,1984,1,1,6
02-01-1984,8005,1984,1,2,0
03-01-1984,9662,1984,1,3,1
04-01-1984,9923,1984,1,4,2
05-01-1984,10004,1984,1,5,3
06-01-1984,10117,1984,1,6,4
07-01-1984,8497,1984,1,7,5
08-01-1984,8230,1984,1,8,6
09-01-1984,9690,1984,1,9,0
10-01-1984,10115,1984,1,10,1
11-01-1984,9814,1984,1,11,2
12-01-1984,9798,1984,1,12,3
13-01-1984,9838,1984,1,13,4
14-01-1984,8504,1984,1,14,5
15-01-1984,8108,1984,1,15,6
16-01-1984,9937,1984,1,16,0
17-01-1984,10094,1984,1,17,1
18-01-1984,10134,1984,1,18,2
19-01-1984,9894,1984,1,19,3
20-01-1984,10097,1984,1,20,4
21-01-1984,8335,1984,1,21,5
22-01-1984,8072,1984,1,22,6
